track_id,name,album_id,media_type_id,genre_id,composer,milliseconds,bytes,unit_price
1674,LongeDoMeuLado,139,1,7,Renato Russo - Marcelo Bonfá,266161,8655249,0.99
1675,AViaLctea,139,1,7,Renato Russo,280084,9234879,0.99
1676,MsicaAmbiente,139,1,7,Renato Russo,247614,8234388,0.99
1677,Aloha,139,1,7,Renato Russo,325955,10793301,0.99
1678,SoulParsifal,139,1,7,Renato Russo - Marisa Monte,295053,9853589,0.99
1679,Dezesseis,139,1,7,Renato Russo,323918,10573515,0.99
1680,MilPedaos,139,1,7,Renato Russo,203337,6643291,0.99
1681,Leila,139,1,7,Renato Russo,323056,10608239,0.99
1682,1DeJulho,139,1,7,Renato Russo,290298,9619257,0.99
1683,EsperandoPorMim,139,1,7,Renato Russo,261668,8844133,0.99
1684,QuandoVocVoltar,139,1,7,Renato Russo,173897,5781046,0.99
1685,OLivroDosDias,139,1,7,Renato Russo,257253,8570929,0.99
1686,Ser,140,1,7,Dado Villa-Lobos/Marcelo Bonfá,148401,4826528,0.99
1687,AindaCedo,140,1,7,Dado Villa-Lobos/Ico Ouro-Preto/Marcelo Bonfá,236826,7796400,0.99
1688,GeraoCocaCola,140,1,7,Renato Russo,141453,4625731,0.99
1689,EduardoEMnica,140,1,7,Renato Russo,271229,9026691,0.99
1690,TempoPerdido,140,1,7,Renato Russo,302158,9963914,0.99
1691,Indios,140,1,7,Renato Russo,258168,8610226,0.99
1692,QuePasEste,140,1,7,Renato Russo,177606,5822124,0.99
1693,FaroesteCaboclo,140,1,7,Renato Russo,543007,18092739,0.99
1694,HTempos,140,1,7,Dado Villa-Lobos/Marcelo Bonfá,197146,6432922,0.99
1695,PaisEFilhos,140,1,7,Dado Villa-Lobos/Marcelo Bonfá,308401,10130685,0.99
1696,MeninosEMeninas,140,1,7,Dado Villa-Lobos/Marcelo Bonfá,203781,6667802,0.99
1697,VentoNoLitoral,140,1,7,Dado Villa-Lobos/Marcelo Bonfá,366445,12063806,0.99
1698,Perfeio,140,1,7,Dado Villa-Lobos/Marcelo Bonfá,276558,9258489,0.99
1699,Giz,140,1,7,Dado Villa-Lobos/Marcelo Bonfá,202213,6677671,0.99
1700,Dezesseis,140,1,7,Dado Villa-Lobos/Marcelo Bonfá,321724,10501773,0.99
1701,AntesDasSeis,140,1,7,Dado Villa-Lobos,189231,6296531,0.99
1702,AreYouGonnaGoMyWay,141,1,1,Craig Ross/Lenny Kravitz,211591,6905135,0.99
1703,FlyAway,141,1,1,Lenny Kravitz,221962,7322085,0.99
1704,RockAndRollIsDead,141,1,1,Lenny Kravitz,204199,6680312,0.99
1705,Again,141,1,1,Lenny Kravitz,228989,7490476,0.99
1706,ItAintOverTilItsOver,141,1,1,Lenny Kravitz,242703,8078936,0.99
1707,CantGetYouOffMyMind,141,1,1,Lenny Kravitz,273815,8937150,0.99
1708,MrCabDriver,141,1,1,Lenny Kravitz,230321,7668084,0.99
1709,AmericanWoman,141,1,1,B. Cummings/G. Peterson/M.J. Kale/R. Bachman,261773,8538023,0.99
1710,StandByMyWoman,141,1,1,Henry Kirssch/Lenny Kravitz/S. Pasch A. Krizan,259683,8447611,0.99
1711,AlwaysOnTheRun,141,1,1,Lenny Kravitz/Slash,232515,7593397,0.99
1712,HeavenHelp,141,1,1,Gerry DeVeaux/Terry Britten,190354,6222092,0.99
1713,IBelongToYou,141,1,1,Lenny Kravitz,257123,8477980,0.99
1714,Believe,141,1,1,Henry Hirsch/Lenny Kravitz,295131,9661978,0.99
1715,LetLoveRule,141,1,1,Lenny Kravitz,342648,11298085,0.99
1716,BlackVelveteen,141,1,1,Lenny Kravitz,290899,9531301,0.99
1717,AssimCaminhaAHumanidade,142,1,7,,210755,6993763,0.99
1718,Honolulu,143,1,7,,261433,8558481,0.99
1719,DancinDays,143,1,7,,237400,7875347,0.99
1720,UmProOutro,142,1,7,,236382,7825215,0.99
1721,AvisoAosNavegantes,143,1,7,,242808,8058651,0.99
1722,Casa,142,1,7,,307591,10107269,0.99
1723,Condio,142,1,7,,263549,8778465,0.99
1724,Hyperconectividade,143,1,7,,180636,5948039,0.99
1725,ODescobridorDosSeteMares,143,1,7,,225854,7475780,0.99
1726,Satisfao,142,1,7,,208065,6901681,0.99
1727,Brumrio,142,1,7,,216241,7243499,0.99
1728,UmCertoAlgum,143,1,7,,194063,6430939,0.99
1729,Fullgs,143,1,7,,346070,11505484,0.99
1730,SbadoNoite,142,1,7,,193854,6435114,0.99
1731,ACura,142,1,7,,280920,9260588,0.99
1732,Aquilo,143,1,7,,246073,8167819,0.99
1733,AtrsDoTrioEltrico,142,1,7,,149080,4917615,0.99
1734,SentaAPua,143,1,7,,217547,7205844,0.99
1735,RoQueSeDaNe,143,1,7,,146703,4805897,0.99
1736,TudoBem,142,1,7,,196101,6419139,0.99
1737,TodaFormaDeAmor,142,1,7,,227813,7496584,0.99
1738,TudoIgual,143,1,7,,276035,9201645,0.99
1739,FogoDePalha,143,1,7,,246804,8133732,0.99
1740,Sereia,142,1,7,,278047,9121087,0.99
1741,AssaltaramAGramtica,143,1,7,,261041,8698959,0.99
1742,SeVocPensa,142,1,7,,195996,6552490,0.99
1743,LVemOSolHereComesTheSun,142,1,7,,189492,6229645,0.99
1744,OltimoRomnticoAoVivo,143,1,7,,231993,7692697,0.99
1745,PseudoSilkKimono,144,1,1,"Kelly, Mosley, Rothery, Trewaves",134739,4334038,0.99
1746,Kayleigh,144,1,1,"Kelly, Mosley, Rothery, Trewaves",234605,7716005,0.99
1747,Lavender,144,1,1,"Kelly, Mosley, Rothery, Trewaves",153417,4999814,0.99
1748,BitterSuiteBriefEncounterLostWeekendBlueAngel,144,1,1,"Kelly, Mosley, Rothery, Trewaves",356493,11791068,0.99
1749,HeartOfLothianWideBoyCurtainCall,144,1,1,"Kelly, Mosley, Rothery, Trewaves",366053,11893723,0.99
1750,WaterholeExpressoBongo,144,1,1,"Kelly, Mosley, Rothery, Trewaves",133093,4378835,0.99
1751,LordsOfTheBackstage,144,1,1,"Kelly, Mosley, Rothery, Trewaves",112875,3741319,0.99
1752,BlindCurveVocalUnderABloodlightPassingStrangersMyloPerimeterWalkThreshold,144,1,1,"Kelly, Mosley, Rothery, Trewaves",569704,18578995,0.99
1753,ChildhoodsEnd,144,1,1,"Kelly, Mosley, Rothery, Trewaves",272796,9015366,0.99
1754,WhiteFeather,144,1,1,"Kelly, Mosley, Rothery, Trewaves",143595,4711776,0.99
1755,Arrepio,145,1,7,Carlinhos Brown,136254,4511390,0.99
1756,Magamalabares,145,1,7,Carlinhos Brown,215875,7183757,0.99
1757,ChuvaNoBrejo,145,1,7,Morais,145606,4857761,0.99
1758,CrebroEletrnico,145,1,7,Gilberto Gil,172800,5760864,0.99
1759,TemposModernos,145,1,7,Lulu Santos,183066,6066234,0.99
1760,Mara,145,1,7,Carlinhos Brown,230008,7621482,0.99
1761,Blanco,145,1,7,Marisa Monte/poema de Octavio Paz/versão: Haroldo de Campos,45191,1454532,0.99
1762,PanisEtCircenses,145,1,7,Caetano Veloso e Gilberto Gil,192339,6318373,0.99
1763,DeNoiteNaCama,145,1,7,Caetano Veloso e Gilberto Gil,209005,7012658,0.99
1764,BeijaEu,145,1,7,Caetano Veloso e Gilberto Gil,197276,6512544,0.99
1765,GiveMeLove,145,1,7,Caetano Veloso e Gilberto Gil,249808,8196331,0.99
1766,AindaLembro,145,1,7,Caetano Veloso e Gilberto Gil,218801,7211247,0.99
1767,AMeninaDana,145,1,7,Caetano Veloso e Gilberto Gil,129410,4326918,0.99
1768,DanaDaSolido,145,1,7,Caetano Veloso e Gilberto Gil,203520,6699368,0.99
1769,AoMeuRedor,145,1,7,Caetano Veloso e Gilberto Gil,275591,9158834,0.99
1770,BemLeve,145,1,7,Caetano Veloso e Gilberto Gil,159190,5246835,0.99
1771,SegueOSeco,145,1,7,Caetano Veloso e Gilberto Gil,178207,5922018,0.99
1772,OXoteDasMeninas,145,1,7,Caetano Veloso e Gilberto Gil,291866,9553228,0.99
1773,WhereverILayMyHat,146,1,14,,136986,4477321,0.99
1774,GetMyHandsOnSomeLovin,146,1,14,,149054,4860380,0.99
1775,NoGoodWithoutYou,146,1,14,"William ""Mickey"" Stevenson",161410,5259218,0.99
1776,YouveBeenALongTimeComing,146,1,14,Brian Holland/Eddie Holland/Lamont Dozier,137221,4437949,0.99
1777,WhenIHadYourLove,146,1,14,"Robert Rogers/Warren ""Pete"" Moore/William ""Mickey"" Stevenson",152424,4972815,0.99
1778,YoureWhatsHappeningInTheWorldToday,146,1,14,Allen Story/George Gordy/Robert Gordy,142027,4631104,0.99
1779,LovingYouIsSweeterThanEver,146,1,14,Ivy Hunter/Stevie Wonder,166295,5377546,0.99
1780,ItsABitterPillToSwallow,146,1,14,"Smokey Robinson/Warren ""Pete"" Moore",194821,6477882,0.99
1781,SeekAndYouShallFind,146,1,14,"Ivy Hunter/William ""Mickey"" Stevenson",223451,7306719,0.99
1782,GonnaKeepOnTryinTillIWinYourLove,146,1,14,Barrett Strong/Norman Whitfield,176404,5789945,0.99
1783,GonnaGiveHerAllTheLoveIveGot,146,1,14,Barrett Strong/Norman Whitfield,210886,6893603,0.99
1784,IWishItWouldRain,146,1,14,Barrett Strong/Norman Whitfield/Roger Penzabene,172486,5647327,0.99
1785,AbrahamMartinAndJohn,146,1,14,Dick Holler,273057,8888206,0.99
1786,SaveTheChildren,146,1,14,Al Cleveland/Marvin Gaye/Renaldo Benson,194821,6342021,0.99
1787,YouSureLoveToBall,146,1,14,Marvin Gaye,218540,7217872,0.99
1788,EgoTrippingOut,146,1,14,Marvin Gaye,314514,10383887,0.99
1789,Praise,146,1,14,Marvin Gaye,235833,7839179,0.99
1790,HeavyLoveAffair,146,1,14,Marvin Gaye,227892,7522232,0.99
1791,DownUnder,147,1,1,,222171,7366142,0.99
1792,Overkill,147,1,1,,225410,7408652,0.99
1793,BeGoodJohnny,147,1,1,,216320,7139814,0.99
1794,EverythingINeed,147,1,1,,216476,7107625,0.99
1795,DownbytheSea,147,1,1,,408163,13314900,0.99
1796,WhoCanItBeNow,147,1,1,,202396,6682850,0.99
1797,ItsaMistake,147,1,1,,273371,8979965,0.99
1798,DrHeckyllMrJive,147,1,1,,278465,9110403,0.99
1799,ShakesandLadders,147,1,1,,198008,6560753,0.99
1800,NoSignofYesterday,147,1,1,,362004,11829011,0.99
1801,EnterSandman,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",332251,10852002,0.99
1802,SadButTrue,148,1,3,Ulrich,324754,10541258,0.99
1803,HolierThanThou,148,1,3,Ulrich,227892,7462011,0.99
1804,TheUnforgiven,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",387082,12646886,0.99
1805,WhereverIMayRoam,148,1,3,Ulrich,404323,13161169,0.99
1806,DontTreadOnMe,148,1,3,Ulrich,240483,7827907,0.99
1807,ThroughTheNever,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",244375,8024047,0.99
1808,NothingElseMatters,148,1,3,Ulrich,388832,12606241,0.99
1809,OfWolfAndMan,148,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",256835,8339785,0.99
1810,TheGodThatFailed,148,1,3,Ulrich,308610,10055959,0.99
1811,MyFriendOfMisery,148,1,3,"James Hetfield, Lars Ulrich and Jason Newsted",409547,13293515,0.99
1812,TheStruggleWithin,148,1,3,Ulrich,234240,7654052,0.99
1813,Helpless,149,1,3,Harris/Tatler,398315,12977902,0.99
1814,TheSmallHours,149,1,3,Holocaust,403435,13215133,0.99
1815,TheWait,149,1,3,Killing Joke,295418,9688418,0.99
1816,CrashCourseInBrainSurgery,149,1,3,Bourge/Phillips/Shelley,190406,6233729,0.99
1817,LastCaressGreenHell,149,1,3,Danzig,209972,6854313,0.99
1818,AmIEvil,149,1,3,Harris/Tatler,470256,15387219,0.99
1819,Blitzkrieg,149,1,3,Jones/Sirotto/Smith,216685,7090018,0.99
1820,Breadfan,149,1,3,Bourge/Phillips/Shelley,341551,11100130,0.99
1821,ThePrince,149,1,3,Harris/Tatler,265769,8624492,0.99
1822,StoneColdCrazy,149,1,3,Deacon/May/Mercury/Taylor,137717,4514830,0.99
1823,SoWhat,149,1,3,Culmer/Exalt,189152,6162894,0.99
1824,KillingTime,149,1,3,Sweet Savage,183693,6021197,0.99
1825,Overkill,149,1,3,Clarke/Kilmister/Tayler,245133,7971330,0.99
1826,DamageCase,149,1,3,Clarke/Farren/Kilmister/Tayler,220212,7212997,0.99
1827,StoneDeadForever,149,1,3,Clarke/Kilmister/Tayler,292127,9556060,0.99
1828,TooLateTooLate,149,1,3,Clarke/Kilmister/Tayler,192052,6276291,0.99
1829,HitTheLights,150,1,3,"James Hetfield, Lars Ulrich",257541,8357088,0.99
1830,TheFourHorsemen,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine",433188,14178138,0.99
1831,Motorbreath,150,1,3,James Hetfield,188395,6153933,0.99
1832,JumpInTheFire,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine",281573,9135755,0.99
1833,AnesthesiaPullingTeeth,150,1,3,Cliff Burton,254955,8234710,0.99
1834,Whiplash,150,1,3,"James Hetfield, Lars Ulrich",249208,8102839,0.99
1835,PhantomLord,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine",302053,9817143,0.99
1836,NoRemorse,150,1,3,"James Hetfield, Lars Ulrich",386795,12672166,0.99
1837,SeekDestroy,150,1,3,"James Hetfield, Lars Ulrich",415817,13452301,0.99
1838,MetalMilitia,150,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine",311327,10141785,0.99
1839,AintMyBitch,151,1,3,"James Hetfield, Lars Ulrich",304457,9931015,0.99
1840,2X4,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",328254,10732251,0.99
1841,TheHouseJackBuilt,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",398942,13005152,0.99
1842,UntilItSleeps,151,1,3,"James Hetfield, Lars Ulrich",269740,8837394,0.99
1843,KingNothing,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",328097,10681477,0.99
1844,HeroOfTheDay,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",261982,8540298,0.99
1845,BleedingMe,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",497998,16249420,0.99
1846,Cure,151,1,3,"James Hetfield, Lars Ulrich",294347,9648615,0.99
1847,PoorTwistedMe,151,1,3,"James Hetfield, Lars Ulrich",240065,7854349,0.99
1848,WastedMyHate,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",237296,7762300,0.99
1849,MamaSaid,151,1,3,"James Hetfield, Lars Ulrich",319764,10508310,0.99
1850,ThornWithin,151,1,3,"James Hetfield, Lars Ulrich, Kirk Hammett",351738,11486686,0.99
1851,Ronnie,151,1,3,"James Hetfield, Lars Ulrich",317204,10390947,0.99
1852,TheOutlawTorn,151,1,3,"James Hetfield, Lars Ulrich",588721,19286261,0.99
1853,Battery,152,1,3,J.Hetfield/L.Ulrich,312424,10229577,0.99
1854,MasterOfPuppets,152,1,3,K.Hammett,515239,16893720,0.99
1855,TheThingThatShouldNotBe,152,1,3,K.Hammett,396199,12952368,0.99
1856,WelcomeHomeSanitarium,152,1,3,K.Hammett,387186,12679965,0.99
1857,DisposableHeroes,152,1,3,J.Hetfield/L.Ulrich,496718,16135560,0.99
1858,LeperMessiah,152,1,3,C.Burton,347428,11310434,0.99
1859,Orion,152,1,3,K.Hammett,500062,16378477,0.99
1860,DamageInc,152,1,3,K.Hammett,330919,10725029,0.99
1861,Fuel,153,1,3,"Hetfield, Ulrich, Hammett",269557,8876811,0.99
1862,TheMemoryRemains,153,1,3,"Hetfield, Ulrich",279353,9110730,0.99
1863,DevilsDance,153,1,3,"Hetfield, Ulrich",318955,10414832,0.99
1864,TheUnforgivenII,153,1,3,"Hetfield, Ulrich, Hammett",395520,12886474,0.99
1865,BetterThanYou,153,1,3,"Hetfield, Ulrich",322899,10549070,0.99
1866,Slither,153,1,3,"Hetfield, Ulrich, Hammett",313103,10199789,0.99
1867,CarpeDiemBaby,153,1,3,"Hetfield, Ulrich, Hammett",372480,12170693,0.99
1868,BadSeed,153,1,3,"Hetfield, Ulrich, Hammett",245394,8019586,0.99
1869,WhereTheWildThingsAre,153,1,3,"Hetfield, Ulrich, Newsted",414380,13571280,0.99
1870,PrinceCharming,153,1,3,"Hetfield, Ulrich",365061,12009412,0.99
1871,LowMansLyric,153,1,3,"Hetfield, Ulrich",457639,14855583,0.99
1872,Attitude,153,1,3,"Hetfield, Ulrich",315898,10335734,0.99
1873,Fixxxer,153,1,3,"Hetfield, Ulrich, Hammett",496065,16190041,0.99
1874,FightFireWithFire,154,1,3,Metallica,285753,9420856,0.99
1875,RideTheLightning,154,1,3,Metallica,397740,13055884,0.99
1876,ForWhomTheBellTolls,154,1,3,Metallica,311719,10159725,0.99
1877,FadeToBlack,154,1,3,Metallica,414824,13531954,0.99
1878,TrappedUnderIce,154,1,3,Metallica,244532,7975942,0.99
1879,Escape,154,1,3,Metallica,264359,8652332,0.99
1880,CreepingDeath,154,1,3,Metallica,396878,12955593,0.99
1881,TheCallOfKtulu,154,1,3,Metallica,534883,17486240,0.99
1882,Frantic,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,350458,11510849,0.99
1883,StAnger,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,441234,14363779,0.99
1884,SomeKindOfMonster,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,505626,16557497,0.99
1885,DirtyWindow,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,324989,10670604,0.99
1886,InvisibleKid,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,510197,16591800,0.99
1887,MyWorld,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,345626,11253756,0.99
1888,ShootMeAgain,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,430210,14093551,0.99
1889,SweetAmber,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,327235,10616595,0.99
1890,TheUnnamedFeeling,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,429479,14014582,0.99
1891,Purify,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,314017,10232537,0.99
1892,AllWithinMyHands,155,1,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,527986,17162741,0.99
1893,Blackened,156,1,3,"James Hetfield, Lars Ulrich & Jason Newsted",403382,13254874,0.99
1894,AndJusticeForAll,156,1,3,"James Hetfield, Lars Ulrich & Kirk Hammett",585769,19262088,0.99
1895,EyeOfTheBeholder,156,1,3,"James Hetfield, Lars Ulrich & Kirk Hammett",385828,12747894,0.99
1896,One,156,1,3,James Hetfield & Lars Ulrich,446484,14695721,0.99
1897,TheShortestStraw,156,1,3,James Hetfield and Lars Ulrich,395389,13013990,0.99
1898,HarvesterOfSorrow,156,1,3,James Hetfield and Lars Ulrich,345547,11377339,0.99
1899,TheFrayedEndsOfSanity,156,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",464039,15198986,0.99
1900,ToLiveIsToDie,156,1,3,"James Hetfield, Lars Ulrich and Cliff Burton",588564,19243795,0.99
1901,DyersEve,156,1,3,"James Hetfield, Lars Ulrich and Kirk Hammett",313991,10302828,0.99
1902,Springsville,157,1,2,J. Carisi,207725,6776219,0.99
1903,TheMaidsOfCadiz,157,1,2,L. Delibes,233534,7505275,0.99
1904,TheDuke,157,1,2,Dave Brubeck,214961,6977626,0.99
1905,MyShip,157,1,2,"Ira Gershwin, Kurt Weill",268016,8581144,0.99
1906,MilesAhead,157,1,2,"Miles Davis, Gil Evans",209893,6807707,0.99
1907,BluesForPablo,157,1,2,Gil Evans,318328,10218398,0.99
1908,NewRhumba,157,1,2,A. Jamal,276871,8980400,0.99
1909,TheMeaningOfTheBlues,157,1,2,"R. Troup, L. Worth",168594,5395412,0.99
1910,Lament,157,1,2,J.J. Johnson,134191,4293394,0.99
1911,IDontWannaBeKissedByAnyoneButYou,157,1,2,"H. Spina, J. Elliott",191320,6219487,0.99
1912,SpringsvilleAlternateTake,157,1,2,J. Carisi,196388,6382079,0.99
1913,BluesForPabloAlternateTake,157,1,2,Gil Evans,212558,6900619,0.99
1914,TheMeaningOfTheBluesLamentAlternateTake,157,1,2,"J.J. Johnson/R. Troup, L. Worth",309786,9912387,0.99
1915,IDontWannaBeKissedByAnyoneButYouAlternateTake,157,1,2,"H. Spina, J. Elliott",192078,6254796,0.99
1916,CoraoDeEstudante,158,1,7,"Wagner Tiso, Milton Nascimento",238550,7797308,0.99
1917,ANoiteDoMeuBem,158,1,7,Dolores Duran,220081,7125225,0.99
1918,PaisagemNaJanela,158,1,7,"Lô Borges, Fernando Brant",197694,6523547,0.99
1919,Cuitelinho,158,1,7,Folclore,209397,6803970,0.99
1920,Caxang,158,1,7,"Milton Nascimento, Fernando Brant",245551,8144179,0.99
1921,NosBailesDaVida,158,1,7,"Milton Nascimento, Fernando Brant",275748,9126170,0.99
1922,MenestrelDasAlagoas,158,1,7,"Milton Nascimento, Fernando Brant",199758,6542289,0.99
1923,Brasil,158,1,7,"Milton Nascimento, Fernando Brant",155428,5252560,0.99
1924,CanoDoNovoMundo,158,1,7,"Beto Guedes, Ronaldo Bastos",215353,7032626,0.99
1925,UmGostoDeSol,158,1,7,"Milton Nascimento, Ronaldo Bastos",307200,9893875,0.99
1926,Solar,158,1,7,"Milton Nascimento, Fernando Brant",156212,5098288,0.99
1927,ParaLennonEMcCartney,158,1,7,"Lô Borges, Márcio Borges, Fernando Brant",321828,10626920,0.99
1928,MariaMaria,158,1,7,"Milton Nascimento, Fernando Brant",72463,2371543,0.99
1929,Minas,159,1,7,"Milton Nascimento, Caetano Veloso",152293,4921056,0.99
1930,FCegaFacaAmolada,159,1,7,"Milton Nascimento, Ronaldo Bastos",278099,9258649,0.99
1931,BeijoPartido,159,1,7,Toninho Horta,229564,7506969,0.99
1932,SaudadeDosAviesDaPanairConversandoNoBar,159,1,7,"Milton Nascimento, Fernando Brant",268721,8805088,0.99
1933,GranCirco,159,1,7,"Milton Nascimento, Márcio Borges",251297,8237026,0.99
1934,PontadeAreia,159,1,7,"Milton Nascimento, Fernando Brant",272796,8874285,0.99
1935,Trastevere,159,1,7,"Milton Nascimento, Ronaldo Bastos",265665,8708399,0.99
1936,Idolatrada,159,1,7,"Milton Nascimento, Fernando Brant",286249,9426153,0.99
1937,LeilaVenhaSerFeliz,159,1,7,Milton Nascimento,209737,6898507,0.99
1938,PaulaEBebeto,159,1,7,"Milton Nascimento, Caetano Veloso",135732,4583956,0.99
1939,Simples,159,1,7,Nelson Angelo,133093,4326333,0.99
1940,NorwegianWood,159,1,7,"John Lennon, Paul McCartney",413910,13520382,0.99
1941,CasoVocQueiraSaber,159,1,7,"Beto Guedes, Márcio Borges",205688,6787901,0.99
1942,AceOfSpades,160,1,3,Clarke/Kilmister/Taylor,169926,5523552,0.99
1943,LoveMeLikeAReptile,160,1,3,Clarke/Kilmister/Taylor,203546,6616389,0.99
1944,ShootYouInTheBack,160,1,3,Clarke/Kilmister/Taylor,160026,5175327,0.99
1945,LiveToWin,160,1,3,Clarke/Kilmister/Taylor,217626,7102182,0.99
1946,FastAndLoose,160,1,3,Clarke/Kilmister/Taylor,203337,6643350,0.99
1947,WeAreTheRoadCrew,160,1,3,Clarke/Kilmister/Taylor,192600,6283035,0.99
1948,FireFire,160,1,3,Clarke/Kilmister/Taylor,164675,5416114,0.99
1949,Jailbait,160,1,3,Clarke/Kilmister/Taylor,213916,6983609,0.99
1950,Dance,160,1,3,Clarke/Kilmister/Taylor,158432,5155099,0.99
1951,BiteTheBullet,160,1,3,Clarke/Kilmister/Taylor,98115,3195536,0.99
1952,TheChaseIsBetterThanTheCatch,160,1,3,Clarke/Kilmister/Taylor,258403,8393310,0.99
1953,TheHammer,160,1,3,Clarke/Kilmister/Taylor,168071,5543267,0.99
1954,DirtyLove,160,1,3,Clarke/Kilmister/Taylor,176457,5805241,0.99
1955,PleaseDontTouch,160,1,3,Heath/Robinson,169926,5557002,0.99
1956,Emergency,160,1,3,Dufort/Johnson/McAuliffe/Williams,180427,5828728,0.99
1957,KirRoyal,161,1,16,Mônica Marianno,234788,7706552,0.99
1958,OQueVaiEmMeuCorao,161,1,16,Mônica Marianno,255373,8366846,0.99
1959,AosLees,161,1,16,Mônica Marianno,234684,7790574,0.99
1960,Doisndios,161,1,16,Mônica Marianno,219271,7213072,0.99
1961,NoiteNegra,161,1,16,Mônica Marianno,206811,6819584,0.99
1962,BeijodoOlhar,161,1,16,Mônica Marianno,252682,8369029,0.99
1963,Fogo,161,1,16,Mônica Marianno,194873,6501520,0.99
1964,JFoi,161,1,16,Mônica Marianno,245681,8094872,0.99
1965,SSeForPeloCabelo,161,1,16,Mônica Marianno,238288,8006345,0.99
1966,NoClima,161,1,16,Mônica Marianno,249495,8362040,0.99
1967,AMoaeaChuva,161,1,16,Mônica Marianno,274625,8929357,0.99
1968,Demorou,161,1,16,Mônica Marianno,39131,1287083,0.99
1969,BitterPill,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,266814,8666786,0.99
1970,Enslaved,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee,269844,8789966,0.99
1971,GirlsGirlsGirls,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee,270288,8874814,0.99
1972,KickstartMyHeart,162,1,3,Nikki Sixx,283559,9237736,0.99
1973,WildSide,162,1,3,Nikki Sixx/Tommy Lee/Vince Neil,276767,9116997,0.99
1974,Glitter,162,1,3,Bryan Adams/Nikki Sixx/Scott Humphrey,340114,11184094,0.99
1975,DrFeelgood,162,1,3,Mick Mars/Nikki Sixx,282618,9281875,0.99
1976,SameOlSituation,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,254511,8283958,0.99
1977,HomeSweetHome,162,1,3,Nikki Sixx/Tommy Lee/Vince Neil,236904,7697538,0.99
1978,Afraid,162,1,3,Nikki Sixx,248006,8077464,0.99
1979,DontGoAwayMadJustGoAway,162,1,3,Mick Mars/Nikki Sixx,279980,9188156,0.99
1980,WithoutYou,162,1,3,Mick Mars/Nikki Sixx,268956,8738371,0.99
1981,SmokininTheBoysRoom,162,1,3,Cub Coda/Michael Lutz,206837,6735408,0.99
1982,PrimalScream,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,286197,9421164,0.99
1983,TooFastForLove,162,1,3,Nikki Sixx,200829,6580542,0.99
1984,LooksThatKill,162,1,3,Nikki Sixx,240979,7831122,0.99
1985,ShoutAtTheDevil,162,1,3,Nikki Sixx,221962,7281974,0.99
1986,Intro,163,1,1,Kurt Cobain,52218,1688527,0.99
1987,School,163,1,1,Kurt Cobain,160235,5234885,0.99
1988,DrainYou,163,1,1,Kurt Cobain,215196,7013175,0.99
1989,Aneurysm,163,1,1,Nirvana,271516,8862545,0.99
1990,SmellsLikeTeenSpirit,163,1,1,Nirvana,287190,9425215,0.99
1991,BeenASon,163,1,1,Kurt Cobain,127555,4170369,0.99
1992,Lithium,163,1,1,Kurt Cobain,250017,8148800,0.99
1993,Sliver,163,1,1,Kurt Cobain,116218,3784567,0.99
1994,SpankThru,163,1,1,Kurt Cobain,190354,6186487,0.99
1995,ScentlessApprentice,163,1,1,Nirvana,211200,6898177,0.99
1996,HeartShapedBox,163,1,1,Kurt Cobain,281887,9210982,0.99
1997,MilkIt,163,1,1,Kurt Cobain,225724,7406945,0.99
1998,NegativeCreep,163,1,1,Kurt Cobain,163761,5354854,0.99
